raw_mean,raw_std,rms,D1_mean,D1_std,D2_mean,D2_std,edl_mean,edl_std,phasic_mean,phasic_std,scr_count,sum_rize_time,scr_amp_mean,scr_amp_max,scr_amp_min,importance,filename,arousal,valence,arousal_label
0.3787611083333333,0.002182493893051541,0.3787673438556863,-6.45462184873949e-05,0.0015441741786573783,1.0847457627118672e-05,0.0026700392987508295,0.37890394551978435,0.002080647388085551,-0.0001428371864518574,0.00031101639923250465,31,14.0,0.002064806451612901,0.005120000000000013,0.0012800000000000034,0,data_63_E4,1,-2,1
0.5796787833333333,0.010037459537625427,0.579764954832991,-0.000322731092436975,0.0026204822065552242,2.1694915254236403e-05,0.004224269712859551,0.5774959614044509,0.010682686987434617,0.0021828219288833914,0.0028158691501432983,21,11.5,0.0045720952380952406,0.016641999999999935,0.0025600000000000067,1448,data_64_E4,2,2,1
1.3400172916666666,0.11501020929197896,1.3449027705767587,-0.0068957310924369734,0.0431249477719551,0.00021698305084745824,0.046310768473966,0.9773769239973206,0.5751166543986386,0.362640367669346,0.49881569008177234,19,7.5,0.006400842105263143,0.017921999999999993,0.0025599999999998957,519,data_65_E4,2,2,1
0.4048338833333333,0.0020376112979173843,0.40483896842536865,4.303361344537804e-05,0.0017072268172800614,-3.254237288135555e-05,0.002982140178663252,0.4047756355572042,0.0016962205438781214,5.8247776129355933e-05,0.00012555284637028413,32,15.75,0.00231251612903225,0.005121000000000042,0.0012799999999999478,575,data_66_E4,-1,-1,0
1.5254561666666668,2.088826068786438,2.5795059428469664,0.029188823529411764,0.16019020480558427,-0.0004448050847457651,0.05556065765045825,0.4293857046840369,0.5274225231737044,1.0960704619826278,1.6808724069538767,1,4.0,6.181668,6.181668,6.181668,0,data_67_E4,-4,4,0
0.17533055833333336,0.013425976907820962,0.1758395842833509,-0.0005163697478991595,0.0027854441019662833,-7.594915254237298e-05,0.0032640467407188873,0.16755892645662243,0.02166481870271097,0.007771631876710695,0.012631789436513366,29,14.75,0.002423214285714289,0.006401000000000004,0.0012800000000000034,201,data_68_E4,3,4,1
0.31644854166666664,0.01647238143630493,0.3168734096005717,-4.302521008403373e-05,0.01024804243685079,-1.0855932203389632e-05,0.01285681810024657,0.28036380278297757,0.02757906840018427,0.03608473888368914,0.025163747287305447,7,7.0,0.01719071428571428,0.049926000000000026,0.0025600000000000067,688,data_69_E4,2,3,1
0.4286879916666667,0.0015024101057901516,0.4286906024454292,1.0764705882352745e-05,0.0018220711148463175,-3.2542372881356015e-05,0.0030977412715345685,0.4289360620575413,0.0003681383998678395,-0.00024807039087466486,0.0005493831579526975,28,14.5,0.0024658888888888764,0.007680999999999993,0.0012800000000000034,146,data_70_E4,2,3,1
0.11767300833333334,0.007149833277125159,0.1178882140213417,-0.00022589915966386557,0.0036347994918120674,-0.0001735762711864408,0.005461939280860619,0.11682853041407816,0.006521795413300887,0.0008444779192552207,0.001425765453834991,25,12.25,0.0043527200000000035,0.017921999999999993,0.0012800000000000034,1065,data_73_E4,0,3,0
0.22870000000000001,0.0014065814091278942,0.22870428938697235,0.0,0.0019433607095589965,-3.2542372881356015e-05,0.0033905366507738176,0.2287716292936347,0.0003101969135267507,-7.16292936347342e-05,0.0002142028199485259,40,14.0,0.0023302564102564162,0.006400000000000017,0.0012800000000000034,0,data_74_E4,1,4,1
0.2311426916666667,0.0013863902635820812,0.2311468147553808,0.0,0.001957675563051629,-2.170338983050854e-05,0.0034703673992287185,0.23103719646224485,0.00025033102929648707,0.00010549520442196235,0.0003208531142216023,35,16.5,0.0026353529411764776,0.006401000000000018,0.0012800000000000034,0,data_75_E4,-3,4,0
0.20805876666666662,0.0013902990352017525,0.20806337306335299,0.0,0.0018784199183969831,8.474576271194916e-09,0.0032111908686341616,0.20836665128728651,0.0004685355919122386,-0.0003078846206201676,0.0006766259511977465,29,14.0,0.0028807500000000083,0.003841000000000011,0.0012800000000000034,0,data_76_E4,-3,4,0
0.23584719166666665,0.005074371432359225,0.23590131938045972,7.530252100840334e-05,0.0026471333313241273,-2.1694915254237345e-05,0.004085915814463139,0.23432594505062337,0.002356535295406811,0.001521246616043294,0.0031491918299566806,22,9.5,0.004267142857142865,0.02432200000000001,0.0012800000000000034,2587,data_77_E4,2,3,1
0.3813761833333334,0.0103808956989426,0.3815162620183444,0.00011834453781512615,0.0027987793175638697,-2.1703389830508306e-05,0.004277029253589072,0.3798615080009703,0.007582806847997285,0.0015146753323631663,0.003532222651213713,7,4.75,0.005303857142857146,0.007680999999999993,0.002559999999999951,0,data_85_E4,1,1,1
0.31131444999999996,0.003137395515284571,0.3113301270393428,1.0764705882352745e-05,0.0024861405823112556,1.0847457627118672e-05,0.0037070388639620544,0.3109755631254283,0.001739142310191772,0.0003388868745720211,0.00045445350887890734,24,17.25,0.0033073749999999965,0.020484000000000002,0.0012800000000000034,1628,data_86_E4,-1,3,0
0.4518648916666666,0.022133916814309824,0.45240215296664793,-3.2277310924370075e-05,0.006456237073656803,-5.4245762711864796e-05,0.0072583262921293535,0.42719043275955865,0.054046426470879615,0.024674458907108305,0.047248955921941886,22,12.0,0.009876238095238106,0.09601900000000002,0.0012800000000000034,352,data_87_E4,-3,-1,0
1.6359030083333332,0.09386782634050224,1.638571449491627,0.0008929495798319322,0.026477941655959958,3.2542372881354606e-05,0.033340999382486664,1.4375053000703224,0.20213671157689417,0.1983977082630111,0.21784078509538465,4,6.0,0.14882925000000002,0.33030500000000007,0.016642999999999963,0,data_88_E4,-3,-2,0
0.47216754166666663,0.009160553729819219,0.47225565518086526,-0.00011833613445378183,0.00563744021318564,1.0847457627118672e-05,0.008151321958359858,0.46830761253130115,0.006211949595084078,0.003859929135365835,0.009038128967114296,6,3.25,0.019417333333333342,0.034567000000000014,0.003841000000000039,167,data_89_E4,-1,-2,0
0.46984173333333334,0.007288655552310328,0.4698977933309185,-5.379831932773125e-05,0.003293236591427319,-6.509322033898299e-05,0.004644333400481231,0.4610603520708321,0.008102778495018705,0.008781381262500772,0.008043526997494534,16,10.25,0.006572000000000019,0.032006000000000034,0.0012800000000000034,344,data_90_E4,1,-2,1
0.21944339166666668,0.008494298162030588,0.21960636140966333,0.00020440336134453792,0.004684346513618481,-2.170338983050854e-05,0.006514627041701393,0.2171346142553158,0.0022329100916214303,0.002308777411350805,0.006478889368911829,6,6.0,0.01258816666666667,0.051207,0.0025600000000000067,156,data_91_E4,0,2,0
0.2704582,0.002591005270663305,0.2704705072855757,7.530252100840334e-05,0.001417040431911368,-1.0847457627118672e-05,0.0024225203786715495,0.27038940890776203,0.0024955821901654347,6.879109223825184e-05,0.00022232339479374958,23,16.75,0.002618409090909092,0.005120999999999987,0.0012800000000000034,0,data_92_E4,0,3,0
1.2254202583333333,0.03604680863821277,1.2259459016789003,-1.0756302521007965e-05,0.008870070117016345,5.4245762711865264e-05,0.010445019689962306,1.1725652922569059,0.0561160457514118,0.052854966076425834,0.05178760895707921,5,5.25,0.01920260000000007,0.042246000000000006,0.0025600000000001177,0,data_93_E4,-3,0,0
1.3320589083333336,0.019420958595626515,1.3321992965729108,0.0006562184873949579,0.006542129957100174,-8.679661016949036e-05,0.008068144384208355,1.307010662382855,0.007165201733388124,0.025048245950478956,0.018595573360625547,6,2.75,0.019842833333333327,0.06400899999999998,0.0038409999999999833,0,data_94_E4,-2,-2,0
0.3378061,0.01364486571670424,0.3380792688674753,-0.00011833613445378183,0.0028332287632733023,-6.509322033898346e-05,0.0028495050731970764,0.3258675554334513,0.017522324747826508,0.011938544566548416,0.017997771156901474,1,1.0,0.0038409999999999833,0.0038409999999999833,0.0038409999999999833,131,data_95_E4,-4,2,0
