time_minutes,eda_microsiemens
0.0,0.0
0.013953488372093023,0.824144
0.027906976744186046,1.169193
0.04186046511627907,1.607609
0.05581395348837209,2.085789
0.06976744186046512,2.346177
0.08372093023255814,2.358994
0.09767441860465116,2.376938
0.11162790697674418,2.3936
0.12558139534883722,2.402572
0.13953488372093023,2.412826
0.15348837209302324,2.417953
0.16744186046511628,2.432551
0.1813953488372093,2.472285
0.19534883720930232,2.508173
0.20930232558139533,2.572258
0.22325581395348837,2.608146
0.2372093023255814,2.627372
0.25116279069767444,2.637626
0.2651162790697674,2.640189
0.27906976744186046,2.631217
0.2930232558139535,2.6184
0.3069767441860465,2.606865
0.3209302325581395,2.587639
0.33488372093023255,2.583794
0.3488372093023256,2.545342
0.3627906976744186,2.533807
0.3767441860465116,2.533807
0.39069767441860465,2.522271
0.4046511627906977,2.524835
0.41860465116279066,2.533807
0.4325581395348837,2.577385
0.44651162790697674,2.601738
0.4604651162790698,2.620964
0.4744186046511628,2.635062
0.4883720930232558,2.646598
0.5023255813953489,2.635062
0.5162790697674419,2.637626
0.5302325581395348,2.65557
0.5441860465116279,2.682486
0.5581395348837209,2.746572
0.5720930232558139,2.802968
0.586046511627907,2.829884
0.6,2.855518
0.613953488372093,2.877307
0.627906976744186,2.895251
0.641860465116279,2.874744
0.6558139534883721,2.876025
0.6697674418604651,2.956774
0.6837209302325581,2.959536
0.6976744186046512,2.97748
0.7116279069767442,2.978761
0.7255813953488373,3.035157
0.7395348837209302,3.071045
0.7534883720930232,3.099243
0.7674418604651163,3.041566
0.7813953488372093,2.896732
0.7953488372093023,2.700629
0.8093023255813954,2.498118
0.8232558139534883,3.03003
0.8372093023255813,2.974916
0.8511627906976744,2.877506
0.8651162790697674,2.819829
0.8790697674418605,2.804448
0.8930232558139535,2.81342
0.9069767441860465,2.826237
0.9209302325581395,2.840336
0.9348837209302325,2.912112
0.9488372093023256,3.000551
0.9627906976744186,3.069763
0.9767441860465116,3.133849
0.9906976744186047,3.160765
1.0046511627906978,3.190245
1.0186046511627906,3.174864
1.0325581395348837,3.158202
1.0465116279069768,3.135131
1.0604651162790697,3.113342
